customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
DEMO-0495,Male,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,44.25,1336.7,No
DEMO-0496,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.86,1442.06,Yes
DEMO-0497,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,79.71,1153.95,No
DEMO-0498,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,53.92,1310.82,No
DEMO-0499,Male,0,No,No,50,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,No,Mailed check,105.17,5406.18,No
DEMO-0500,Male,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),94.11,4058.41,Yes
DEMO-0501,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34.51,344.8,Yes
DEMO-0502,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,108.06,8498.1,Yes
DEMO-0503,Female,0,Yes,No,6,No,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.04,194.57,No
DEMO-0504,Male,0,No,No,7,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),103.77,669.66,Yes
DEMO-0505,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),72.18,1192.04,No
DEMO-0506,Female,0,Yes,No,35,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,24.88,893.64,No
DEMO-0507,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),66.73,1270.9,No
DEMO-0508,Female,0,No,No,12,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,73.5,983.88,No
DEMO-0509,Female,0,Yes,Yes,14,No,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.57,297.94,No
DEMO-0510,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),53.66,2733.73,Yes
DEMO-0511,Female,0,No,No,70,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),71.93,4511.59,No
DEMO-0512,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),29.23,575.81,No
DEMO-0513,Male,0,Yes,Yes,29,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,40.21,964.13,No
DEMO-0514,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.97,762.2,No
DEMO-0515,Male,1,No,Yes,2,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),20.42,44.56,Yes
DEMO-0516,Female,0,No,Yes,12,Yes,No,No,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,49.65,553.75,No
DEMO-0517,Female,0,No,No,58,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),39.14,2613.93,No
DEMO-0518,Male,0,Yes,No,27,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.42,487.47,Yes
DEMO-0519,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),26.21,1245.41,No
DEMO-0520,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.96,821.14,No
DEMO-0521,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,59.67,2114.22,No
DEMO-0522,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,108.8,6903.36,No
DEMO-0523,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),22.83,650.69,No
DEMO-0524,Female,0,Yes,No,63,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.64,5679.34,Yes
DEMO-0525,Female,1,No,No,26,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),40.84,1171.89,No
DEMO-0526,Female,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),107.86,4800.95,Yes
DEMO-0527,Male,0,No,No,39,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,94.69,3228.25,No
DEMO-0528,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),51.45,1243.07,No
DEMO-0529,Female,1,Yes,No,7,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.29,843.29,Yes
DEMO-0530,Female,0,No,No,17,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),118.09,2297.0,Yes
DEMO-0531,Female,0,Yes,No,38,No,No phone service,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.4,1870.98,No
DEMO-0532,Male,0,No,No,41,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),23.37,1057.04,No
DEMO-0533,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,26.42,497.57,Yes
DEMO-0534,Female,0,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,118.33,3651.26,No
DEMO-0535,Female,0,Yes,Yes,67,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),76.0,5539.34,Yes
DEMO-0536,Female,0,No,Yes,15,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),80.09,1350.79,No
DEMO-0537,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,69.65,4813.07,No
DEMO-0538,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,117.78,2170.07,Yes
DEMO-0539,Male,0,No,No,45,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,90.59,4652.76,No
DEMO-0540,Female,0,No,No,62,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),60.52,4229.13,No
DEMO-0541,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),53.23,3241.71,No
DEMO-0542,Male,0,No,No,19,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Mailed check,115.48,1902.44,No
DEMO-0543,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,57.04,2206.78,Yes
DEMO-0544,Female,0,Yes,No,40,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),36.77,1354.07,No
DEMO-0545,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,90.84,1663.4,No
DEMO-0546,Female,1,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,108.86,6166.0,No
DEMO-0547,Female,1,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,109.92,4321.15,No
DEMO-0548,Female,0,No,Yes,65,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,69.57,3952.91,No
DEMO-0549,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),19.41,613.41,No
DEMO-0550,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),32.75,249.4,No
DEMO-0551,Male,0,Yes,No,14,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.45,1390.67,Yes
DEMO-0552,Female,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.85,2825.52,Yes
DEMO-0553,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),103.84,1520.91,No
DEMO-0554,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),86.25,3833.57,No
DEMO-0555,Female,0,Yes,No,55,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,80.85,4744.31,No
DEMO-0556,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.87,1594.74,No
DEMO-0557,Female,0,Yes,Yes,40,No,Yes,No,No internet service,No,No internet service,No,Yes,No,Two year,No,Electronic check,65.78,2932.02,No
DEMO-0558,Male,0,Yes,No,43,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,48.57,2391.48,Yes
DEMO-0559,Male,0,No,No,67,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,77.81,5424.31,No
DEMO-0560,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,67.51,980.41,No
DEMO-0561,Male,1,No,No,40,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,74.85,2854.22,No
DEMO-0562,Male,0,No,No,14,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),55.06,676.33,No
DEMO-0563,Male,0,No,No,21,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,71.83,1731.75,Yes
DEMO-0564,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.09,1322.59,Yes
DEMO-0565,Female,0,Yes,No,11,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),93.78,1182.38,Yes
DEMO-0566,Male,1,No,No,45,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),26.49,1061.56,No
DEMO-0567,Female,0,Yes,No,35,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),115.42,4415.18,No
DEMO-0568,Female,0,No,No,36,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,53.84,1576.7,Yes
DEMO-0569,Female,0,Yes,No,44,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,102.14,5297.45,No
DEMO-0570,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),86.67,655.15,No
DEMO-0571,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),44.04,81.5,Yes
DEMO-0572,Male,0,Yes,No,34,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.13,1821.85,No
DEMO-0573,Male,1,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),58.25,3766.75,No
DEMO-0574,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),85.86,5379.0,Yes
DEMO-0575,Male,1,Yes,Yes,18,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),78.49,1660.53,No
DEMO-0576,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,94.12,2863.85,No
DEMO-0577,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Electronic check,111.85,2523.3,No
DEMO-0578,Female,1,No,No,55,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,82.29,4531.58,No
DEMO-0579,Male,1,Yes,No,19,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,50.03,922.54,Yes
DEMO-0580,Male,0,Yes,No,72,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),24.63,1613.58,No
DEMO-0581,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,54.59,3135.04,No
DEMO-0582,Female,0,No,No,26,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),52.3,1452.2,No
DEMO-0583,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,55.47,2196.67,No
DEMO-0584,Female,0,No,No,69,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.89,1667.16,No
DEMO-0585,Female,0,No,Yes,71,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),82.17,6162.19,Yes
DEMO-0586,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,42.46,1962.06,No
DEMO-0587,Male,1,No,Yes,23,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),105.14,1939.06,No
DEMO-0588,Male,0,No,No,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,62.36,3372.79,No
DEMO-0589,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,115.33,3822.68,No
DEMO-0590,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.3,3749.14,No
DEMO-0591,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),33.7,527.22,No
DEMO-0592,Female,0,Yes,No,1,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,62.5,63.29,No
DEMO-0593,Female,0,Yes,Yes,50,No,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),66.52,3903.81,No
DEMO-0594,Female,0,Yes,Yes,68,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,97.95,5863.39,Yes
DEMO-0595,Female,0,No,Yes,37,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,52.28,2130.47,No
DEMO-0596,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.48,2249.15,Yes
DEMO-0597,Male,0,Yes,No,70,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),31.63,2449.55,No
DEMO-0598,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,44.64,1380.94,No
DEMO-0599,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.23,2000.08,Yes
DEMO-0600,Female,0,Yes,No,70,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),116.89,9485.31,No
DEMO-0601,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,34.72,821.99,No
DEMO-0602,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),31.0,2152.75,No
DEMO-0603,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),108.88,2312.09,No
DEMO-0604,Male,0,Yes,No,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),40.44,1128.64,No
DEMO-0605,Male,0,No,No,39,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,Yes,Mailed check,38.36,1682.95,No
DEMO-0606,Female,0,Yes,No,71,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,96.31,6584.06,No
DEMO-0607,Female,0,Yes,No,57,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.84,6194.66,Yes
DEMO-0608,Male,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.88,4332.61,Yes
DEMO-0609,Female,0,No,Yes,16,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,73.05,1260.3,Yes
DEMO-0610,Female,0,Yes,No,23,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,93.14,2117.14,No
DEMO-0611,Male,1,No,No,3,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),68.47,235.66,Yes
DEMO-0612,Male,0,No,No,5,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,82.72,441.18,Yes
DEMO-0613,Female,0,No,Yes,15,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,28.83,463.95,No
DEMO-0614,Female,0,No,No,26,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,42.49,1178.4,No
DEMO-0615,Female,1,Yes,No,14,Yes,No phone service,No,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.7,1424.97,Yes
DEMO-0616,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),93.77,3242.87,Yes
DEMO-0617,Female,0,Yes,Yes,33,Yes,No phone service,No,No,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),36.81,1429.88,No
DEMO-0618,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,68.61,1658.7,Yes
DEMO-0619,Male,0,Yes,No,67,No,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Electronic check,39.6,2829.22,No
DEMO-0620,Female,0,No,No,20,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),99.97,1629.33,Yes
DEMO-0621,Male,0,Yes,Yes,19,Yes,Yes,No,No,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),60.91,1305.55,No
DEMO-0622,Male,0,No,No,39,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Mailed check,92.11,3128.91,Yes
DEMO-0623,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),98.85,4445.05,No
DEMO-0624,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,118.81,9361.01,Yes
DEMO-0625,Female,0,No,No,20,Yes,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.5,1742.39,No
DEMO-0626,Female,0,Yes,No,21,Yes,Yes,No,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,119.06,2795.82,No
DEMO-0627,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),19.74,160.93,Yes
DEMO-0628,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,59.3,3781.19,No
DEMO-0629,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),64.84,3051.0,No
DEMO-0630,Male,0,No,Yes,45,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,79.73,3407.99,No
DEMO-0631,Male,0,No,No,25,No,No phone service,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.85,827.47,No
DEMO-0632,Male,0,No,Yes,24,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),73.02,1494.41,No
DEMO-0633,Male,0,Yes,Yes,42,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),67.57,3162.13,No
DEMO-0634,Male,0,Yes,No,26,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),62.03,1530.95,No
DEMO-0635,Male,0,No,No,33,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),52.04,1644.76,No
DEMO-0636,Female,1,Yes,Yes,38,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),46.81,1663.91,No
DEMO-0637,Male,0,Yes,No,53,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),73.13,3170.02,No
DEMO-0638,Female,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),63.02,1336.39,No
DEMO-0639,Female,1,Yes,Yes,67,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),31.34,1723.0,No
DEMO-0640,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,28.08,865.51,Yes
DEMO-0641,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,68.8,4563.47,No
DEMO-0642,Male,1,Yes,No,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,73.67,384.39,Yes
DEMO-0643,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,88.02,4853.33,No
DEMO-0644,Female,0,No,No,53,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),98.11,6140.53,No
DEMO-0645,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Credit card (automatic),34.74,1503.9,No
DEMO-0646,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,40.94,2826.43,Yes
DEMO-0647,Male,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.11,450.97,Yes
DEMO-0648,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),62.44,3194.84,Yes
DEMO-0649,Female,1,Yes,No,36,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),85.76,3384.89,No
DEMO-0650,Male,0,Yes,No,15,Yes,No,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,108.59,1646.67,No
DEMO-0651,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.36,2284.07,No
DEMO-0652,Male,0,Yes,No,7,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,61.94,401.67,No
DEMO-0653,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,96.94,1871.34,No
DEMO-0654,Male,0,Yes,Yes,67,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,64.43,4604.97,Yes
DEMO-0655,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),28.74,676.9,No
DEMO-0656,Female,0,No,No,45,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,110.84,4836.92,Yes
DEMO-0657,Male,0,Yes,Yes,36,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,50.43,2085.51,No
DEMO-0658,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),77.24,5940.43,No
DEMO-0659,Male,1,No,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),72.11,1684.57,No
DEMO-0660,Female,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.27,3093.3,Yes
